AgreementNumber,OS,Loan_ID_x,Prob,prob_bucket,Loan_ID_y,paid_flag,risk_segment
200134154,36923,200134154.0,0.028335763,2.0,,0.0,medium_risk
200103736,26814,200103736.0,0.06436919,2.0,,0.0,medium_risk
200067220,31026,200067220.0,0.008893881,1.0,,0.0,high_risk
200135294,52177,,,-1.0,,0.0,no_risk
200206320,23918,,,-1.0,,0.0,no_risk
200045313,53224,200045313.0,0.008893881,1.0,,0.0,high_risk
200142654,38574,200142654.0,0.052812207,2.0,,0.0,medium_risk
200057044,20452,200057044.0,0.007828908,1.0,,0.0,high_risk
200218321,20677,200218321.0,0.012460804,1.0,,0.0,high_risk
200164710,35222,200164710.0,0.010545622,1.0,,0.0,high_risk
200145386,35633,200145386.0,0.01183544,1.0,,0.0,high_risk
200236338,21214,200236338.0,0.01354361,1.0,,0.0,high_risk
200168048,27104,200168048.0,0.010545622,1.0,,0.0,high_risk
200053559,47109,200053559.0,0.110696435,3.0,,0.0,low_risk
200062059,52453,200062059.0,0.008763914,1.0,,0.0,high_risk
200055161,43805,200055161.0,0.008893881,1.0,,0.0,high_risk
200049044,34907,200049044.0,0.008764519,1.0,,0.0,high_risk
200104343,51691,200104343.0,0.008893881,1.0,,0.0,high_risk
200038093,28205,200038093.0,0.008893881,1.0,,0.0,high_risk
200074445,46984,200074445.0,0.008893881,1.0,,0.0,high_risk
200144569,42163,200144569.0,0.01183544,1.0,,0.0,high_risk
200182155,29024,200182155.0,0.013446384,1.0,,0.0,high_risk
200073492,62739,,,-1.0,,0.0,no_risk
200257720,24467,,,-1.0,,0.0,no_risk
200154998,41882,200154998.0,0.010652622,1.0,,0.0,high_risk
200108703,45305,,,-1.0,,0.0,no_risk
200071741,33369,200071741.0,0.008893881,1.0,,0.0,high_risk
200127504,38983,200127504.0,0.023442814,2.0,,0.0,medium_risk
200162289,20820,200162289.0,0.024586773,2.0,,0.0,medium_risk
200086454,51783,200086454.0,0.008764519,1.0,,0.0,high_risk
200113307,47591,200113307.0,0.012745344,1.0,,0.0,high_risk
200050744,23189,200050744.0,0.008764519,1.0,,0.0,high_risk
200060732,27755,200060732.0,0.007828908,1.0,,0.0,high_risk
200147831,45324,200147831.0,0.01183544,1.0,,0.0,high_risk
200130341,25417,,,-1.0,,0.0,no_risk
200168527,40278,200168527.0,0.119804285,3.0,,0.0,low_risk
200072966,29332,200072966.0,0.02935485,2.0,,0.0,medium_risk
200037165,24307,200037165.0,0.008893881,1.0,,0.0,high_risk
200151696,35178,,,-1.0,,0.0,no_risk
200106653,28675,200106653.0,0.25297686,3.0,,0.0,low_risk
200132970,23423,200132970.0,0.16412775,3.0,,0.0,low_risk
200163802,22554,200163802.0,0.013559299,1.0,,0.0,high_risk
200143226,25963,200143226.0,0.01183544,1.0,,0.0,high_risk
200080125,40209,200080125.0,0.008893881,1.0,,0.0,high_risk
200039904,30360,200039904.0,0.008893881,1.0,,0.0,high_risk
200202992,24131,200202992.0,0.012099861,1.0,,0.0,high_risk
200051710,25954,200051710.0,0.008893881,1.0,,0.0,high_risk
200082789,24661,200082789.0,0.008893881,1.0,,0.0,high_risk
200073058,29026,200073058.0,0.008893881,1.0,,0.0,high_risk
200248286,22251,200248286.0,0.012114427,1.0,,0.0,high_risk
200091216,30841,200091216.0,0.008893881,1.0,,0.0,high_risk
200099037,61510,200099037.0,0.008893881,1.0,,0.0,high_risk
200142405,23641,,,-1.0,,0.0,no_risk
200250436,24096,200250436.0,0.011365304,1.0,,0.0,high_risk
200097494,57725,200097494.0,0.008893881,1.0,,0.0,high_risk
200046235,26673,200046235.0,0.3377843,3.0,,0.0,low_risk
200096827,51984,200096827.0,0.008893881,1.0,,0.0,high_risk
200128113,34453,200128113.0,0.01183544,1.0,,0.0,high_risk
200042497,44368,200042497.0,0.008893881,1.0,,0.0,high_risk
200014347,59390,200014347.0,0.0131813,1.0,,0.0,high_risk
200258120,24448,200258120.0,0.012114427,1.0,,0.0,high_risk
200239904,22446,200239904.0,0.012114427,1.0,,0.0,high_risk
200032079,47070,200032079.0,0.008893881,1.0,,0.0,high_risk
200218848,25318,,,-1.0,,0.0,no_risk
200181670,37644,200181670.0,0.13047716,3.0,,0.0,low_risk
200258523,36642,,,-1.0,,0.0,no_risk
200197493,27186,200197493.0,0.012099861,1.0,,0.0,high_risk
200082918,44691,,,-1.0,,0.0,no_risk
200274668,32737,200274668.0,0.010545622,1.0,,0.0,high_risk
200155540,40251,,,-1.0,,0.0,no_risk
200089916,54180,200089916.0,0.008893881,1.0,,0.0,high_risk
200191057,29908,200191057.0,0.02753509,2.0,,0.0,medium_risk
200031548,92288,,,-1.0,,0.0,no_risk
200098983,45417,200098983.0,0.027090477,2.0,,0.0,medium_risk
200032796,36762,,,-1.0,,0.0,no_risk
200120740,44947,200120740.0,0.008893881,1.0,,0.0,high_risk
200163623,24004,200163623.0,0.017389445,1.0,,0.0,high_risk
200068021,31480,200068021.0,0.008893881,1.0,,0.0,high_risk
200170924,41344,200170924.0,0.010545622,1.0,,0.0,high_risk
200150615,23743,200150615.0,0.012099861,1.0,,0.0,high_risk
200111436,38546,200111436.0,0.012605592,1.0,,0.0,high_risk
200088413,40681,200088413.0,0.008893881,1.0,,0.0,high_risk
200207085,26516,200207085.0,0.014972937,1.0,,0.0,high_risk
200222068,25140,,,-1.0,,0.0,no_risk
200178115,44166,200178115.0,0.010385099,1.0,,0.0,high_risk
200091334,28918,200091334.0,0.008893881,1.0,,0.0,high_risk
200065395,43458,200065395.0,0.008893881,1.0,,0.0,high_risk
200172805,44414,200172805.0,0.010385099,1.0,,0.0,high_risk
200156883,31685,200156883.0,0.010385099,1.0,,0.0,high_risk
200119836,28453,200119836.0,0.008893881,1.0,,0.0,high_risk
200201814,36906,200201814.0,0.012263821,1.0,,0.0,high_risk
200126055,36131,,,-1.0,,0.0,no_risk
200192035,22096,,,-1.0,,0.0,no_risk
200182374,20326,200182374.0,0.013446384,1.0,,0.0,high_risk
200231690,22307,200231690.0,0.013446384,1.0,,0.0,high_risk
200037291,31234,200037291.0,0.030610463,2.0,,0.0,medium_risk
200216755,22874,,,-1.0,,0.0,no_risk
200215034,26063,200215034.0,0.012099861,1.0,,0.0,high_risk
200111101,45623,,,-1.0,,0.0,no_risk
200026506,71386,,,-1.0,,0.0,no_risk
200039436,28420,200039436.0,0.007900998,1.0,,0.0,high_risk
200121764,39771,200121764.0,0.015735973,1.0,,0.0,high_risk
200212248,26181,200212248.0,0.012099861,1.0,,0.0,high_risk
200203548,23637,200203548.0,0.012263821,1.0,,0.0,high_risk
200248103,28435,200248103.0,0.41847745,3.0,,0.0,low_risk
200136266,35872,,,-1.0,,0.0,no_risk
200156805,28977,200156805.0,0.025600566,2.0,,0.0,medium_risk
200223515,31688,200223515.0,0.014293451,1.0,,0.0,high_risk
200138002,35850,200138002.0,0.015614972,1.0,,0.0,high_risk
200163384,57636,,,-1.0,,0.0,no_risk
200239927,21469,200239927.0,0.014293451,1.0,,0.0,high_risk
200039996,37170,200039996.0,0.008764519,1.0,,0.0,high_risk
200109363,36283,200109363.0,0.012389963,1.0,,0.0,high_risk
200052804,43870,,,-1.0,,0.0,no_risk
200100126,36526,200100126.0,0.008893881,1.0,,0.0,high_risk
200116730,41790,200116730.0,0.008893881,1.0,,0.0,high_risk
200167971,57423,200167971.0,0.022431206,2.0,,0.0,medium_risk
200229988,21104,200229988.0,0.03712976,2.0,,0.0,medium_risk
200105715,48748,200105715.0,0.008893881,1.0,,0.0,high_risk
200074677,39133,200074677.0,0.008893881,1.0,,0.0,high_risk
200172954,34918,200172954.0,0.027501097,2.0,,0.0,medium_risk
200078753,40929,200078753.0,0.008893881,1.0,,0.0,high_risk
200230018,34755,200230018.0,0.065754786,2.0,,0.0,medium_risk
200027397,30116,,,-1.0,,0.0,no_risk
200130439,22910,200130439.0,0.01183544,1.0,,0.0,high_risk
200046400,28041,200046400.0,0.096332744,2.0,,0.0,medium_risk
200104257,47690,200104257.0,0.014450045,1.0,,0.0,high_risk
200088842,51835,,,-1.0,,0.0,no_risk
200153854,22588,200153854.0,0.012805544,1.0,,0.0,high_risk
200184062,28565,200184062.0,0.0113913445,1.0,,0.0,high_risk
200047306,80681,200047306.0,0.008763914,1.0,,0.0,high_risk
200090580,38531,200090580.0,0.008893881,1.0,,0.0,high_risk
200027274,49273,200027274.0,0.011542498,1.0,,0.0,high_risk
200046277,57931,200046277.0,0.008763914,1.0,,0.0,high_risk
200031048,54386,200031048.0,0.25938946,3.0,,0.0,low_risk
200041716,40159,200041716.0,0.012099861,1.0,,0.0,high_risk
200174736,33692,200174736.0,0.011365304,1.0,,0.0,high_risk
200049487,43781,200049487.0,0.008893881,1.0,,0.0,high_risk
200029061,64829,200029061.0,0.009606662,1.0,,0.0,high_risk
200157501,41170,200157501.0,0.012460804,1.0,,0.0,high_risk
200105451,30597,200105451.0,0.008893881,1.0,,0.0,high_risk
200063956,41883,200063956.0,0.008764519,1.0,,0.0,high_risk
200118329,39853,200118329.0,0.008893881,1.0,,0.0,high_risk
200037623,35135,200037623.0,0.008764519,1.0,,0.0,high_risk
200063588,35476,200063588.0,0.008893881,1.0,,0.0,high_risk
200173480,57104,200173480.0,0.010385099,1.0,,0.0,high_risk
200072800,62595,200072800.0,0.07874466,2.0,,0.0,medium_risk
200276309,23305,200276309.0,0.62925684,3.0,,0.0,low_risk
200067641,46046,200067641.0,0.03007593,2.0,,0.0,medium_risk
200057472,41519,,,-1.0,,0.0,no_risk
200176814,39512,200176814.0,0.010385099,1.0,,0.0,high_risk
200069096,44601,,,-1.0,,0.0,no_risk
200123427,20715,,,-1.0,,0.0,no_risk
200062120,26025,200062120.0,0.05316844,2.0,,0.0,medium_risk
200176485,20234,200176485.0,0.052052952,2.0,,0.0,medium_risk
200119242,26513,200119242.0,0.008562766,1.0,,0.0,high_risk
200088700,38739,200088700.0,0.0792556,2.0,,0.0,medium_risk
200222665,20096,200222665.0,0.013446384,1.0,,0.0,high_risk
200031030,43508,200031030.0,0.15977731,3.0,,0.0,low_risk
200070694,43198,200070694.0,0.008893881,1.0,,0.0,high_risk
200039331,34868,200039331.0,0.021764703,2.0,,0.0,medium_risk
200170717,31783,200170717.0,0.010545622,1.0,,0.0,high_risk
200164769,35113,200164769.0,0.089558415,2.0,,0.0,medium_risk
200168948,23017,200168948.0,0.031801768,2.0,,0.0,medium_risk
200062844,55366,200062844.0,0.013251473,1.0,,0.0,high_risk
200032991,65030,200032991.0,0.008685136,1.0,,0.0,high_risk
200141173,22759,200141173.0,0.01183544,1.0,,0.0,high_risk
200102768,36718,200102768.0,0.021490576,2.0,,0.0,medium_risk
200135384,39180,200135384.0,0.100543,3.0,,0.0,low_risk
200096381,38264,,,-1.0,,0.0,no_risk
200130411,36045,200130411.0,0.01183544,1.0,,0.0,high_risk
200059765,39645,200059765.0,0.008893881,1.0,,0.0,high_risk
200108755,40584,200108755.0,0.078562126,2.0,,0.0,medium_risk
200211930,26201,200211930.0,0.012099861,1.0,,0.0,high_risk
200209775,22642,200209775.0,0.07461578,2.0,,0.0,medium_risk
200161656,41677,200161656.0,0.010545622,1.0,,0.0,high_risk
200059585,33704,,,-1.0,,0.0,no_risk
200124875,32092,,,-1.0,,0.0,no_risk
200149304,32335,200149304.0,0.10449165,3.0,,0.0,low_risk
200025832,57732,200025832.0,0.00894932,1.0,,0.0,high_risk
200230755,25354,,,-1.0,,0.0,no_risk
200082260,34175,200082260.0,0.008893881,1.0,,0.0,high_risk
200153335,25632,200153335.0,0.010545622,1.0,,0.0,high_risk
200105026,42115,200105026.0,0.008893881,1.0,,0.0,high_risk
200118583,29713,200118583.0,0.04899608,2.0,,0.0,medium_risk
200031348,26366,200031348.0,0.11683091,3.0,,0.0,low_risk
200131424,31097,200131424.0,0.01183544,1.0,,0.0,high_risk
200091908,21400,200091908.0,0.0153863635,1.0,,0.0,high_risk
200091092,29910,,,-1.0,,0.0,no_risk
200167427,44662,200167427.0,0.010545622,1.0,,0.0,high_risk
200039634,50801,,,-1.0,,0.0,no_risk
200079351,42895,200079351.0,0.008893881,1.0,,0.0,high_risk
200034771,48767,200034771.0,0.008893881,1.0,,0.0,high_risk
200038620,43473,200038620.0,0.05316844,2.0,,0.0,medium_risk
200026270,60202,200026270.0,0.009606662,1.0,,0.0,high_risk
200122994,54862,200122994.0,0.008893881,1.0,,0.0,high_risk
200046060,48314,200046060.0,0.00890217,1.0,,0.0,high_risk
200030197,59623,200030197.0,0.009027438,1.0,,0.0,high_risk
200029891,80026,200029891.0,0.013446384,1.0,,0.0,high_risk
200074787,25949,200074787.0,0.033766855,2.0,,0.0,medium_risk
200108243,26731,200108243.0,0.008893881,1.0,,0.0,high_risk
200253252,23378,200253252.0,0.021840364,2.0,,0.0,medium_risk
200246642,21793,200246642.0,0.011365304,1.0,,0.0,high_risk
200153267,25805,200153267.0,0.01183544,1.0,,0.0,high_risk
200154586,22716,,,-1.0,,0.0,no_risk
200195318,24829,200195318.0,0.03869287,2.0,,0.0,medium_risk
200024201,34422,200024201.0,0.011992713,1.0,,0.0,high_risk
200219337,20075,,,-1.0,,0.0,no_risk
200085848,42558,200085848.0,0.008893881,1.0,,0.0,high_risk
200067456,41074,200067456.0,0.26331773,3.0,,0.0,low_risk
200109892,24562,200109892.0,0.008664777,1.0,,0.0,high_risk
200100896,26883,200100896.0,0.008893881,1.0,,0.0,high_risk
200060441,39645,200060441.0,0.008893881,1.0,,0.0,high_risk
200045614,30088,200045614.0,0.007900998,1.0,,0.0,high_risk
200158386,35373,200158386.0,0.089050256,2.0,,0.0,medium_risk
200076908,46930,200076908.0,0.007900998,1.0,,0.0,high_risk
200165899,30367,200165899.0,0.010545622,1.0,,0.0,high_risk
200102710,68986,200102710.0,0.012572702,1.0,,0.0,high_risk
200184316,28526,200184316.0,0.0113913445,1.0,,0.0,high_risk
200205521,20884,200205521.0,0.01814811,1.0,,0.0,high_risk
200185962,21235,200185962.0,0.011365304,1.0,,0.0,high_risk
200074100,42391,200074100.0,0.008788591,1.0,,0.0,high_risk
200208498,25909,200208498.0,0.014189692,1.0,,0.0,high_risk
200222374,22133,200222374.0,0.0152722895,1.0,,0.0,high_risk
200062016,39448,200062016.0,0.008893881,1.0,,0.0,high_risk
200105183,42071,200105183.0,0.008893881,1.0,,0.0,high_risk
200163541,22414,200163541.0,0.010545622,1.0,,0.0,high_risk
200037958,54038,200037958.0,0.008763914,1.0,,0.0,high_risk
200171870,34983,200171870.0,0.010545622,1.0,,0.0,high_risk
200050371,28662,200050371.0,0.008764519,1.0,,0.0,high_risk
200142308,30872,200142308.0,0.01183544,1.0,,0.0,high_risk
200267236,21542,200267236.0,0.01183544,1.0,,0.0,high_risk
200188093,28053,200188093.0,0.011365304,1.0,,0.0,high_risk
200176694,27566,,,-1.0,,0.0,no_risk
200120894,35965,200120894.0,0.008893881,1.0,,0.0,high_risk
200247577,22056,,,-1.0,,0.0,no_risk
200109475,64818,200109475.0,0.0152831655,1.0,,0.0,high_risk
200045164,52256,200045164.0,0.008893881,1.0,,0.0,high_risk
200125098,34039,,,-1.0,,0.0,no_risk
200067681,25537,200067681.0,0.008893881,1.0,,0.0,high_risk
200173095,40606,200173095.0,0.022603303,2.0,,0.0,medium_risk
200036964,64851,200036964.0,0.008893881,1.0,,0.0,high_risk
200161385,41626,200161385.0,0.010545622,1.0,,0.0,high_risk
200241248,24494,200241248.0,0.017144201,1.0,,0.0,high_risk
200029483,32710,,,-1.0,,0.0,no_risk
200042141,36337,200042141.0,0.008893881,1.0,,0.0,high_risk
200237532,33972,200237532.0,0.012801934,1.0,,0.0,high_risk
200152130,32197,,,-1.0,,0.0,no_risk
200170049,41370,200170049.0,0.010545622,1.0,,0.0,high_risk
200064284,53528,,,-1.0,,0.0,no_risk
200239209,34231,200239209.0,0.011365304,1.0,,0.0,high_risk
200124644,52618,200124644.0,0.01183544,1.0,,0.0,high_risk
200038861,34151,,,-1.0,,0.0,no_risk
200240839,33436,200240839.0,0.014293451,1.0,,0.0,high_risk
200140346,54507,200140346.0,0.012099861,1.0,,0.0,high_risk
200131821,40403,200131821.0,0.012460804,1.0,,0.0,high_risk
200064773,33053,,,-1.0,,0.0,no_risk
200198912,24379,,,-1.0,,0.0,no_risk
200174597,56962,200174597.0,0.014146168,1.0,,0.0,high_risk
200139727,21163,200139727.0,0.01183544,1.0,,0.0,high_risk
200143997,42215,200143997.0,0.01183544,1.0,,0.0,high_risk
200243776,23726,,,-1.0,,0.0,no_risk
200206763,31867,200206763.0,0.012099861,1.0,,0.0,high_risk
200059185,38415,200059185.0,0.009019632,1.0,,0.0,high_risk
200183073,28676,,,-1.0,,0.0,no_risk
200176887,42470,,,-1.0,,0.0,no_risk
200025566,35762,200025566.0,0.00894932,1.0,,0.0,high_risk
200057635,37138,,,-1.0,,0.0,no_risk
200258403,26633,,,-1.0,,0.0,no_risk
200059565,43567,,,-1.0,,0.0,no_risk
200115629,24673,200115629.0,0.018321544,1.0,,0.0,high_risk
200024011,60693,200024011.0,0.009606662,1.0,,0.0,high_risk
200030541,70718,200030541.0,0.008788591,1.0,,0.0,high_risk
200124490,36197,200124490.0,0.01183544,1.0,,0.0,high_risk
200063142,76887,200063142.0,0.008763914,1.0,,0.0,high_risk
200142773,29226,200142773.0,0.01183544,1.0,,0.0,high_risk
200030622,39149,200030622.0,0.012099861,1.0,,0.0,high_risk
200153511,35395,200153511.0,0.010545622,1.0,,0.0,high_risk
200105849,41790,,,-1.0,,0.0,no_risk
200104185,38306,200104185.0,0.008893881,1.0,,0.0,high_risk
200249895,24037,200249895.0,0.011365304,1.0,,0.0,high_risk
200041700,20061,200041700.0,0.013636617,1.0,,0.0,high_risk
200109872,36245,200109872.0,0.10474339,3.0,,0.0,low_risk
200025333,83129,200025333.0,0.008299357,1.0,,0.0,high_risk
200097282,46203,200097282.0,0.008893881,1.0,,0.0,high_risk
200052682,37335,200052682.0,0.007828908,1.0,,0.0,high_risk
200253219,22056,200253219.0,0.012114427,1.0,,0.0,high_risk
200229238,24356,200229238.0,0.014293451,1.0,,0.0,high_risk
200066065,21702,200066065.0,0.008893881,1.0,,0.0,high_risk
200113543,36295,200113543.0,0.03007593,2.0,,0.0,medium_risk
200155382,20063,200155382.0,0.03094416,2.0,,0.0,medium_risk
200164175,43569,200164175.0,0.053898,2.0,,0.0,medium_risk
200111290,30503,200111290.0,0.0152831655,1.0,,0.0,high_risk
200141861,21125,200141861.0,0.01183544,1.0,,0.0,high_risk
200104466,40246,200104466.0,0.13080946,3.0,,0.0,low_risk
200278825,25462,200278825.0,0.009916221,1.0,,0.0,high_risk
200048767,69348,200048767.0,0.008764519,1.0,,0.0,high_risk
200052816,44861,200052816.0,0.008893881,1.0,,0.0,high_risk
200061547,43174,,,-1.0,,0.0,no_risk
200251153,22180,200251153.0,0.012114427,1.0,,0.0,high_risk
200047708,44152,200047708.0,0.008893881,1.0,,0.0,high_risk
200180860,25159,200180860.0,0.009916221,1.0,,0.0,high_risk
200237837,36265,200237837.0,0.011365304,1.0,,0.0,high_risk
200116513,33637,,,-1.0,,0.0,no_risk
200040517,26248,200040517.0,0.17896973,3.0,,0.0,low_risk
200057693,20222,200057693.0,0.008893881,1.0,,0.0,high_risk
200160553,31179,200160553.0,0.30341977,3.0,,0.0,low_risk
200250657,22163,200250657.0,0.012114427,1.0,,0.0,high_risk
200088486,29734,200088486.0,0.008764519,1.0,,0.0,high_risk
200152279,27259,200152279.0,0.15986992,3.0,,0.0,low_risk
200070451,25570,200070451.0,0.015856028,1.0,,0.0,high_risk
200151200,28587,200151200.0,0.010385099,1.0,,0.0,high_risk
200167925,50962,,,-1.0,,0.0,no_risk
200157012,24152,200157012.0,0.010652622,1.0,,0.0,high_risk
200023602,59861,200023602.0,0.11321003,3.0,,0.0,low_risk
200212287,23545,200212287.0,0.012099861,1.0,,0.0,high_risk
200112722,57134,200112722.0,0.008893881,1.0,,0.0,high_risk
200083569,42579,200083569.0,0.013487302,1.0,,0.0,high_risk
200191107,25255,200191107.0,0.0064245127,1.0,,0.0,high_risk
200031841,59788,200031841.0,0.0080024265,1.0,,0.0,high_risk
200156635,55317,,,-1.0,,0.0,no_risk
200183924,28565,200183924.0,0.0113913445,1.0,,0.0,high_risk
200136986,58628,200136986.0,0.01183544,1.0,200136986,1.0,high_risk
200052978,37297,,,-1.0,,0.0,no_risk
200131222,29456,200131222.0,0.01183544,1.0,,0.0,high_risk
200183900,25584,,,-1.0,,0.0,no_risk
200202338,26871,200202338.0,0.01137204,1.0,,0.0,high_risk
200241685,24333,200241685.0,0.022594124,2.0,,0.0,medium_risk
200154951,35147,200154951.0,0.010545622,1.0,,0.0,high_risk
200106674,33744,,,-1.0,,0.0,no_risk
200078723,20232,200078723.0,0.065715574,2.0,,0.0,medium_risk
200216977,23086,200216977.0,0.0134593835,1.0,,0.0,high_risk
200138218,58664,200138218.0,0.01183544,1.0,,0.0,high_risk
200094234,21225,200094234.0,0.008893881,1.0,,0.0,high_risk
200119252,28350,200119252.0,0.008893881,1.0,,0.0,high_risk
200246306,24214,200246306.0,0.011365304,1.0,,0.0,high_risk
200047220,44087,200047220.0,0.008893881,1.0,,0.0,high_risk
200262110,24310,200262110.0,0.012114427,1.0,,0.0,high_risk
200253182,24507,200253182.0,0.10053857,3.0,,0.0,low_risk
200157184,22510,200157184.0,0.010545622,1.0,,0.0,high_risk
200211487,35946,200211487.0,0.015052084,1.0,,0.0,high_risk
200201557,20682,200201557.0,0.02803269,2.0,,0.0,medium_risk
200114367,20672,200114367.0,0.06754,2.0,,0.0,medium_risk
200051894,37949,,,-1.0,,0.0,no_risk
200177149,41088,200177149.0,0.010385099,1.0,,0.0,high_risk
200158829,38897,200158829.0,0.0344669,2.0,,0.0,medium_risk
200251809,21687,200251809.0,0.011365304,1.0,,0.0,high_risk
200033759,35266,200033759.0,0.19830163,3.0,,0.0,low_risk
200137514,23328,200137514.0,0.012114427,1.0,,0.0,high_risk
200129210,36067,200129210.0,0.01183544,1.0,,0.0,high_risk
200233131,37529,,,-1.0,,0.0,no_risk
200258906,34199,200258906.0,0.012114427,1.0,,0.0,high_risk
200046722,28169,200046722.0,0.011641961,1.0,,0.0,high_risk
200222546,25081,200222546.0,0.013446384,1.0,,0.0,high_risk
200157297,30554,200157297.0,0.010545622,1.0,,0.0,high_risk
200174125,27686,200174125.0,0.01877304,1.0,,0.0,high_risk
200206294,23936,200206294.0,0.021930665,2.0,,0.0,medium_risk
200175310,33692,200175310.0,0.011365304,1.0,,0.0,high_risk
200147447,34940,200147447.0,0.014486237,1.0,,0.0,high_risk
200174221,42687,200174221.0,0.05332099,2.0,,0.0,medium_risk
200163010,37686,200163010.0,0.033367086,2.0,,0.0,medium_risk
200185543,25258,200185543.0,0.014189692,1.0,,0.0,high_risk
200176892,25269,200176892.0,0.010385099,1.0,,0.0,high_risk
200069450,59025,,,-1.0,,0.0,no_risk
200091069,42406,200091069.0,0.08941764,2.0,,0.0,medium_risk
200057422,63622,200057422.0,0.008893881,1.0,,0.0,high_risk
200171225,36555,200171225.0,0.010545622,1.0,,0.0,high_risk
200178838,40985,,,-1.0,,0.0,no_risk
200167953,44607,,,-1.0,,0.0,no_risk
200165103,33588,200165103.0,0.0131813,1.0,,0.0,high_risk
200166908,31921,,,-1.0,,0.0,no_risk
200187232,22521,200187232.0,0.011365304,1.0,,0.0,high_risk
200055538,27862,,,-1.0,,0.0,no_risk
200274950,29390,200274950.0,0.012339947,1.0,,0.0,high_risk
200130647,34345,,,-1.0,,0.0,no_risk
200159690,23858,200159690.0,0.012114427,1.0,,0.0,high_risk
200215239,25475,200215239.0,0.013446384,1.0,,0.0,high_risk
200128609,22815,200128609.0,0.012114427,1.0,,0.0,high_risk
200025659,77801,200025659.0,0.008763914,1.0,,0.0,high_risk
200081430,25431,200081430.0,0.008664777,1.0,,0.0,high_risk
200078424,52649,200078424.0,0.008893881,1.0,,0.0,high_risk
200114971,34245,200114971.0,0.008893881,1.0,,0.0,high_risk
200104203,51487,,,-1.0,,0.0,no_risk
200231658,24766,,,-1.0,,0.0,no_risk
200122749,41530,200122749.0,0.008893881,1.0,,0.0,high_risk
200157852,32418,200157852.0,0.014293451,1.0,,0.0,high_risk
200053548,66229,,,-1.0,,0.0,no_risk
200162257,32201,200162257.0,0.046770442,2.0,,0.0,medium_risk
200200737,23999,200200737.0,0.0113913445,1.0,,0.0,high_risk
200071224,70723,200071224.0,0.008893881,1.0,,0.0,high_risk
200041884,42419,,,-1.0,,0.0,no_risk
200265456,26046,200265456.0,0.010545622,1.0,,0.0,high_risk
200176186,55626,200176186.0,0.016446603,1.0,,0.0,high_risk
200257762,24359,200257762.0,0.018928686,1.0,,0.0,high_risk
200213007,25593,200213007.0,0.019399619,1.0,,0.0,high_risk
200038031,44628,200038031.0,0.008893881,1.0,,0.0,high_risk
200113147,41898,200113147.0,0.008893881,1.0,,0.0,high_risk
200101456,35325,200101456.0,0.03462817,2.0,,0.0,medium_risk
200188012,28073,200188012.0,0.011365304,1.0,,0.0,high_risk
200026990,65903,200026990.0,0.011992713,1.0,,0.0,high_risk
200216964,23333,,,-1.0,,0.0,no_risk
200236076,24589,200236076.0,0.0113913445,1.0,,0.0,high_risk
200067491,48213,200067491.0,0.008763914,1.0,,0.0,high_risk
200067800,21669,200067800.0,0.016992915,1.0,,0.0,high_risk
200229421,22783,200229421.0,0.012114427,1.0,,0.0,high_risk
200046684,46164,200046684.0,0.011592323,1.0,,0.0,high_risk
200108831,33415,200108831.0,0.01976064,1.0,,0.0,high_risk
200171164,34940,,,-1.0,,0.0,no_risk
200230426,20267,200230426.0,0.014938711,1.0,,0.0,high_risk
200029786,46345,,,-1.0,,0.0,no_risk
200033416,40847,200033416.0,0.008893881,1.0,,0.0,high_risk
200023772,58708,,,-1.0,,0.0,no_risk
200065451,43031,200065451.0,0.008893881,1.0,,0.0,high_risk
200042076,28026,200042076.0,0.00783444,1.0,,0.0,high_risk
200179261,38123,200179261.0,0.018908812,1.0,,0.0,high_risk
200060851,48569,200060851.0,0.008763914,1.0,,0.0,high_risk
200139164,33572,,,-1.0,,0.0,no_risk
200120754,26497,200120754.0,0.008893881,1.0,,0.0,high_risk
200233993,22218,200233993.0,0.012425646,1.0,,0.0,high_risk
200166127,30984,200166127.0,0.011365304,1.0,,0.0,high_risk
200090213,65790,200090213.0,0.09895479,2.0,,0.0,medium_risk
200174612,42210,,,-1.0,,0.0,no_risk
200044720,38211,,,-1.0,,0.0,no_risk
200238791,21932,200238791.0,0.21491759,3.0,,0.0,low_risk
200135905,26089,200135905.0,0.01183544,1.0,,0.0,high_risk
200069698,43285,200069698.0,0.17267157,3.0,,0.0,low_risk
200265348,26589,,,-1.0,,0.0,no_risk
200076112,43003,200076112.0,0.09193924,2.0,,0.0,medium_risk
200085390,22139,,,-1.0,,0.0,no_risk
200024711,65096,200024711.0,0.008764519,1.0,,0.0,high_risk
200158733,33779,200158733.0,0.018568967,1.0,,0.0,high_risk
200079669,42830,200079669.0,0.008893881,1.0,,0.0,high_risk
200113764,41833,200113764.0,0.008893881,1.0,,0.0,high_risk
200091222,29352,200091222.0,0.021490576,2.0,,0.0,medium_risk
200114504,26621,200114504.0,0.008893881,1.0,,0.0,high_risk
200186636,22584,,,-1.0,,0.0,no_risk
200038477,36686,,,-1.0,,0.0,no_risk
200177649,44193,200177649.0,0.010385099,1.0,,0.0,high_risk
200064681,31622,200064681.0,0.3563338,3.0,,0.0,low_risk
200238896,24451,200238896.0,0.011365304,1.0,,0.0,high_risk
200244683,22304,,,-1.0,,0.0,no_risk
200108598,43943,200108598.0,0.008893881,1.0,,0.0,high_risk
200234464,25176,200234464.0,0.012114427,1.0,,0.0,high_risk
